,device_brand,5g,internal_memory,ram,battery,price
1868,11,0,32.0,4.0,1700.0,22196
1869,11,0,32.0,4.0,3000.0,26288
1870,11,0,16.0,4.0,2400.0,27466
1871,11,0,32.0,4.0,2000.0,23622
1872,11,0,32.0,4.0,2820.0,23932
1873,11,0,32.0,4.0,2000.0,24552
1874,11,0,16.0,4.0,1200.0,20708
1875,11,0,32.0,4.0,3000.0,25668
1876,11,0,16.0,4.0,1450.0,21390
1877,11,0,16.0,4.0,1800.0,23002
1878,11,0,32.0,4.0,1700.0,22444
1879,11,0,16.0,4.0,1300.0,21328
1880,11,0,32.0,4.0,2000.0,24924
1881,11,0,32.0,4.0,4400.0,28396
1882,11,0,32.0,4.0,3200.0,26536
1883,11,0,16.0,4.0,2300.0,29202
1884,11,0,32.0,4.0,3000.0,23994
1885,11,0,32.0,4.0,2000.0,25358
1886,11,0,16.0,4.0,1700.0,21204
1887,11,0,32.0,4.0,2500.0,26102
1888,11,0,16.0,4.0,2000.0,22134
1889,11,0,32.0,4.0,2350.0,26908
1890,11,0,32.0,4.0,2000.0,23622
1891,11,0,16.0,4.0,1750.0,22444
1892,11,0,32.0,4.0,2300.0,29822
1893,11,0,32.0,4.0,2000.0,24118
1894,11,0,32.0,4.0,1500.0,23188
1895,11,0,16.0,4.0,2100.0,21824
1896,11,0,16.0,4.0,2000.0,23870
1897,11,0,16.0,4.0,1900.0,22754
1898,11,0,16.0,4.0,3000.0,14570
1899,11,0,16.0,4.0,2000.0,25854
1900,11,0,16.0,4.0,2000.0,25110
1901,11,0,32.0,4.0,2500.0,23312
1902,11,0,512.0,0.25,1600.0,18910
1903,11,0,16.0,4.0,2800.0,14756
1904,11,0,16.0,4.0,1800.0,17050
1905,11,0,16.0,4.0,1900.0,24118
1906,11,0,512.0,0.25,1500.0,18352
1907,11,0,32.0,4.0,2350.0,27900
1908,11,0,16.0,4.0,1800.0,24490
1909,11,0,16.0,4.0,1800.0,23002
1910,11,0,16.0,4.0,2450.0,25854
1911,11,0,16.0,4.0,2000.0,26536
1912,11,0,512.0,0.25,1500.0,19840
1913,11,0,16.0,4.0,3000.0,22258
1914,11,0,16.0,4.0,2000.0,25730
1915,11,0,16.0,4.0,2000.0,28148
1916,11,0,16.0,4.0,4800.0,26908
1917,11,0,16.0,4.0,1500.0,22630
1918,11,0,16.0,4.0,1850.0,20088
1919,11,0,16.0,4.0,2600.0,27528
1920,11,0,16.0,4.0,2000.0,23808
1921,11,0,16.0,4.0,2000.0,24924
1922,11,0,16.0,4.0,1800.0,23188
1923,11,0,16.0,4.0,2000.0,25110
1924,11,0,16.0,4.0,2000.0,16802
1925,11,0,16.0,4.0,2000.0,14508
1926,11,0,16.0,4.0,2000.0,16802
1927,11,0,16.0,4.0,2000.0,16678
1928,11,0,16.0,4.0,2000.0,18166
1929,11,0,16.0,4.0,2000.0,14012
1930,11,0,16.0,4.0,2100.0,26288
1931,11,0,16.0,4.0,3000.0,26846
1932,11,0,16.0,4.0,3000.0,26288
1933,11,0,16.0,4.0,2000.0,23188
1934,11,0,16.0,4.0,2000.0,23932
1935,11,0,16.0,4.0,2000.0,24552
1936,11,0,16.0,4.0,2000.0,19406
1937,11,0,512.0,0.25,1500.0,19406
1938,11,0,16.0,4.0,2000.0,23746
1939,11,0,16.0,4.0,2000.0,23622
1940,11,0,1024.0,4.0,1450.0,21266
1941,11,0,16.0,4.0,2000.0,24986
1942,11,0,32.0,4.0,3340.0,30690
1943,11,0,32.0,4.0,3340.0,30442
1944,11,0,32.0,4.0,3000.0,30008
1945,11,0,32.0,4.0,3000.0,29016
1946,11,0,32.0,4.0,2100.0,23622
1947,11,0,32.0,4.0,2200.0,24552
1948,11,0,32.0,4.0,1500.0,20956
1949,11,0,32.0,4.0,3000.0,27404
1950,11,0,32.0,4.0,3000.0,25978
1951,11,0,32.0,4.0,3000.0,26288
1952,11,0,32.0,4.0,3000.0,27590
1953,11,0,32.0,4.0,2500.0,26288
1954,11,0,32.0,4.0,2500.0,26474
1955,11,0,32.0,4.0,2500.0,27156
1956,11,0,32.0,4.0,1560.0,23560
1957,11,0,32.0,4.0,1560.0,22816
1958,11,0,32.0,4.0,1560.0,22196
1959,11,0,32.0,4.0,1560.0,22568
1960,11,0,32.0,4.0,1905.0,23560
1961,11,0,32.0,4.0,1905.0,24366
1963,7,0,64.0,4.0,3000.0,29202
1964,7,0,64.0,4.0,3000.0,29140
1965,7,0,64.0,4.0,5000.0,28954
1966,7,0,32.0,4.0,3000.0,26412
1967,7,0,64.0,4.0,3000.0,27838
1968,7,0,64.0,4.0,5000.0,28954
1969,7,0,128.0,4.0,3000.0,27466
1970,7,0,16.0,4.0,3100.0,24490
1971,7,0,16.0,4.0,2800.0,25792
1972,7,0,32.0,4.0,5000.0,26846
1973,7,0,16.0,4.0,4000.0,27032
1974,7,0,32.0,4.0,4000.0,26598
1975,7,0,64.0,4.0,3000.0,31248
1976,7,0,64.0,4.0,3200.0,27652
1977,7,0,64.0,4.0,3000.0,27838
1978,7,0,64.0,4.0,3000.0,30008
1979,7,0,64.0,4.0,3000.0,28830
1980,7,0,32.0,4.0,3000.0,26474
1981,7,0,64.0,4.0,2730.0,29946
1982,7,0,16.0,4.0,5000.0,26722
1983,7,0,16.0,4.0,2800.0,25916
1984,7,0,64.0,4.0,3000.0,26288
1985,7,0,16.0,4.0,4000.0,23684
1986,7,0,32.0,4.0,2350.0,25110
1987,7,0,32.0,4.0,3000.0,27714
1988,7,0,16.0,4.0,2800.0,26474
1989,7,0,64.0,4.0,3050.0,29202
1990,7,0,16.0,4.0,3500.0,26536
1991,7,0,32.0,4.0,3510.0,26722
1992,7,0,32.0,4.0,2800.0,25730
1993,7,0,32.0,4.0,3500.0,27466
1994,7,0,32.0,4.0,2600.0,28458
1995,7,0,64.0,4.0,3000.0,28272
1996,7,0,16.0,4.0,3000.0,27776
1997,7,0,32.0,4.0,2800.0,24242
1998,7,0,16.0,4.0,2470.0,25420
1999,7,0,32.0,4.0,3760.0,28272
2000,7,0,32.0,4.0,3760.0,28396
2001,7,0,16.0,4.0,2390.0,27962
2002,7,0,16.0,4.0,2390.0,30318
2003,7,0,16.0,4.0,2390.0,27776
2004,7,0,16.0,4.0,2390.0,27838
2005,7,0,32.0,4.0,2470.0,27962
2006,7,0,32.0,4.0,2470.0,27032
2007,7,0,32.0,4.0,2390.0,24428
2008,7,0,32.0,4.0,2390.0,21948
2009,7,0,32.0,4.0,2390.0,26350
2010,7,0,32.0,4.0,2390.0,23808
2011,7,0,64.0,4.0,3900.0,27218
2012,7,0,32.0,4.0,3900.0,30442
2013,7,0,32.0,4.0,3220.0,26722
2014,7,0,16.0,4.0,2300.0,28024
2015,7,0,32.0,4.0,2070.0,25668
2016,7,0,32.0,4.0,2070.0,24986
2017,7,0,32.0,4.0,2070.0,26350
2018,7,0,32.0,4.0,2000.0,22320
2019,7,0,16.0,4.0,1980.0,23994
2020,7,0,16.0,4.0,1980.0,24552
2021,7,0,32.0,4.0,2070.0,24490
2022,7,0,32.0,4.0,2070.0,25668
2023,7,0,16.0,4.0,2200.0,23374
2024,7,0,16.0,4.0,2130.0,26288
2025,7,0,16.0,4.0,3500.0,25544
2026,7,0,16.0,4.0,2000.0,26598
2027,7,0,16.0,4.0,2000.0,27776
2028,7,0,16.0,4.0,1785.0,21948
2029,11,0,32.0,4.0,1900.0,27652
2030,9,0,128.0,4.0,3500.0,28644
2031,9,0,128.0,4.0,3320.0,32178
2032,9,0,32.0,4.0,3000.0,26350
2033,9,0,32.0,4.0,4000.0,28334
2034,9,0,32.0,4.0,2500.0,25854
2036,9,0,64.0,4.0,3500.0,28520
2037,9,0,32.0,4.0,3500.0,26040
2038,9,0,64.0,4.0,3060.0,27342
2039,9,0,64.0,4.0,3060.0,27962
2040,9,0,64.0,4.0,3060.0,28272
2041,9,0,32.0,4.0,2970.0,28272
2042,9,0,32.0,4.0,2990.0,27342
2043,9,0,32.0,4.0,4000.0,24924
2044,9,0,0.1,0.02,1100.0,24242
2045,9,0,128.0,4.0,3260.0,31744
2046,9,0,64.0,4.0,3800.0,27590
2047,9,0,32.0,4.0,3000.0,29264
2048,9,0,32.0,4.0,2150.0,24366
2049,9,0,0.06,0.02,1200.0,22010
2050,9,0,32.0,4.0,4100.0,25730
2051,9,0,64.0,4.0,3000.0,28582
2052,9,0,0.1,0.02,1200.0,22320
2053,9,0,128.0,4.0,3090.0,31744
2054,9,0,16.0,4.0,2630.0,27094
2055,9,0,16.0,4.0,3000.0,27652
2056,9,0,32.0,4.0,3000.0,27900
2057,9,0,0.1,0.02,1000.0,23374
2060,9,0,0.06,0.02,1200.0,18166
2061,9,0,0.06,0.03,1200.0,20336
2062,9,0,0.1,0.02,1100.0,19778
2063,9,0,0.06,0.03,1100.0,18786
2065,9,0,0.06,0.02,1100.0,18166
2066,9,0,32.0,4.0,1830.0,22692
2067,9,0,32.0,4.0,5300.0,28210
2068,9,0,32.0,4.0,2200.0,24056
2069,9,0,32.0,4.0,2200.0,25482
2070,9,0,16.0,4.0,2200.0,28892
2071,9,0,16.0,4.0,1430.0,23126
2072,9,0,16.0,4.0,1430.0,21886
2073,9,0,16.0,4.0,1800.0,24056
2074,9,0,0.1,0.02,1200.0,20832
2075,9,0,0.1,0.03,1200.0,20894
2076,9,0,32.0,4.0,2420.0,27776
2077,9,0,32.0,4.0,1830.0,23746
2078,9,0,32.0,4.0,1830.0,26040
2079,9,0,32.0,4.0,1830.0,24676
2080,9,0,16.0,4.0,2000.0,22878
2081,9,0,16.0,4.0,1500.0,20460
2082,9,0,16.0,4.0,1500.0,22320
2083,9,0,0.06,0.03,1830.0,21948
2084,9,0,0.1,0.02,1830.0,19034
2085,9,0,32.0,4.0,2420.0,29450
2086,9,0,32.0,4.0,1430.0,21762
2087,9,0,16.0,4.0,3400.0,30132
2088,9,0,32.0,4.0,3400.0,27900
2089,9,0,32.0,4.0,1200.0,30814
2091,9,0,0.1,0.03,1200.0,24056
2093,9,0,0.06,0.03,1200.0,21142
2094,9,0,0.06,0.03,1200.0,20398
2095,9,0,0.06,0.03,1200.0,27218
2096,9,0,32.0,4.0,2000.0,25110
2097,9,0,32.0,4.0,2000.0,31620
2098,9,0,0.06,0.02,1020.0,24986
2099,9,0,0.1,0.03,1020.0,25110
2100,9,0,16.0,4.0,2000.0,28272
2101,9,0,32.0,4.0,2000.0,28086
2102,9,0,0.06,0.02,1200.0,21886
2103,9,0,0.1,0.03,1200.0,19902
2104,9,0,32.0,4.0,2000.0,26660
2105,9,0,32.0,4.0,1430.0,22196
2106,9,0,0.1,0.02,1110.0,25792
2107,9,0,0.1,0.02,1110.0,20398
2108,11,0,16.0,4.0,5200.0,27714
2109,11,0,32.0,4.0,5400.0,31248
2110,11,0,16.0,4.0,5400.0,27590
2111,11,0,256.0,4.0,3700.0,31372
2112,11,0,256.0,4.0,3700.0,31000
2113,11,0,128.0,4.0,3300.0,33356
2114,11,0,128.0,4.0,3300.0,32178
2115,11,0,128.0,4.0,3300.0,29326
2116,11,0,64.0,4.0,3400.0,30566
2117,11,0,16.0,4.0,2525.0,28644
2118,11,0,64.0,4.0,3000.0,27466
2119,11,0,16.0,4.0,3300.0,29946
2120,11,0,16.0,4.0,3100.0,28954
2121,8,0,256.0,4.0,4065.0,32364
2122,8,0,256.0,4.0,3765.0,33108
2123,8,0,64.0,4.0,4230.0,28582
2124,8,0,128.0,4.0,4020.0,31248
2125,8,0,64.0,4.0,4000.0,30504
2126,8,0,32.0,4.0,4230.0,30008
2127,8,0,128.0,4.0,3600.0,30070
2128,8,0,128.0,4.0,3600.0,32550
2129,8,0,64.0,4.0,3600.0,29946
2130,8,0,128.0,4.0,3500.0,29140
2131,8,0,128.0,4.0,3700.0,29636
2132,8,0,128.0,4.0,3500.0,32240
2133,8,0,64.0,4.0,3500.0,30752
2134,8,0,32.0,4.0,4230.0,29202
2135,8,0,512.0,4.0,3400.0,38068
2136,8,0,128.0,4.0,3730.0,29388
2137,8,0,64.0,4.0,3410.0,29574
2138,8,0,128.0,4.0,3400.0,28768
2139,8,0,64.0,4.0,3400.0,31744
2140,8,0,128.0,4.0,3430.0,33232
2141,8,0,128.0,4.0,3450.0,31806
2142,8,0,64.0,4.0,3180.0,28272
2143,8,0,16.0,4.0,3000.0,25854
2144,8,0,64.0,4.0,3180.0,28024
2145,8,0,32.0,4.0,3200.0,30566
2146,8,0,64.0,4.0,3200.0,30442
2147,8,0,64.0,4.0,4000.0,31062
2148,8,0,64.0,4.0,3200.0,31062
2149,8,0,16.0,4.0,3000.0,28024
2150,8,0,64.0,4.0,3200.0,28954
2151,8,0,64.0,4.0,4000.0,29698
2152,8,0,128.0,4.0,3000.0,31930
2153,8,0,64.0,4.0,3200.0,31000
2154,8,0,32.0,4.0,2900.0,25606
2155,8,0,64.0,4.0,3200.0,28768
2156,8,0,64.0,4.0,4000.0,29512
2157,8,0,32.0,4.0,2900.0,28272
2158,8,0,64.0,4.0,3075.0,29326
2159,8,0,64.0,4.0,4000.0,32922
2160,8,0,64.0,4.0,3010.0,31496
2161,8,0,16.0,4.0,2630.0,27094
2162,8,0,32.0,4.0,3075.0,27962
2163,8,0,64.0,4.0,4120.0,33170
2164,8,0,64.0,4.0,2850.0,29884
2165,8,0,16.0,4.0,2500.0,29450
2166,8,0,16.0,4.0,3075.0,27900
2167,8,0,16.0,4.0,2400.0,24676
2168,8,0,16.0,4.0,2420.0,26226
2169,8,0,32.0,4.0,3070.0,27590
2170,8,0,16.0,4.0,2320.0,28768
2171,8,0,32.0,4.0,2000.0,25606
2172,8,0,16.0,4.0,2420.0,25110
2173,8,0,16.0,4.0,2000.0,25172
2174,8,0,32.0,4.0,4100.0,28272
2175,8,0,16.0,4.0,2320.0,30442
2176,8,0,32.0,4.0,2000.0,23374
2177,8,0,32.0,4.0,2000.0,25916
2178,8,0,16.0,4.0,1700.0,22816
2179,8,0,32.0,4.0,2000.0,27094
2180,8,0,32.0,4.0,2000.0,24986
2181,8,0,16.0,4.0,2420.0,26474
2182,8,0,16.0,4.0,2000.0,25358
2183,8,0,32.0,4.0,3000.0,30194
2184,8,0,16.0,4.0,2410.0,28706
2185,8,0,16.0,4.0,1900.0,25358
2186,8,0,16.0,4.0,2000.0,27652
2187,8,0,16.0,4.0,1900.0,26350
2188,8,0,16.0,4.0,1700.0,23188
2189,8,0,16.0,4.0,1900.0,24738
2190,8,0,16.0,4.0,2140.0,28024
2191,8,0,32.0,4.0,2410.0,29078
2192,8,0,32.0,4.0,3000.0,30380
2193,8,0,16.0,4.0,2800.0,29140
2194,8,0,16.0,4.0,1900.0,21886
2195,8,0,16.0,4.0,2410.0,26970
2196,8,0,16.0,4.0,3610.0,30008
2197,8,0,16.0,4.0,2000.0,27652
2198,8,0,16.0,4.0,1700.0,25792
2199,8,0,16.0,4.0,1700.0,22940
2200,11,0,32.0,4.0,800.0,30256
2201,11,0,64.0,4.0,4000.0,26412
2202,11,0,128.0,4.0,3000.0,30194
2203,11,0,32.0,4.0,2500.0,25234
2204,11,0,64.0,4.0,3000.0,28644
2205,11,0,32.0,4.0,4000.0,27590
2206,11,0,32.0,4.0,5000.0,27652
2207,11,0,16.0,4.0,2210.0,26102
2208,11,0,16.0,4.0,4000.0,23994
2209,11,0,16.0,4.0,4000.0,27404
2210,11,0,32.0,4.0,3000.0,27776
2211,11,0,32.0,4.0,4000.0,27900
2212,11,0,32.0,4.0,3000.0,26536
2213,11,0,16.0,4.0,3000.0,28148
2214,11,0,16.0,4.0,2200.0,26908
2215,11,0,16.0,4.0,2600.0,26226
2216,11,0,16.0,4.0,2500.0,26970
2217,11,0,32.0,4.0,2000.0,23994
2218,11,0,16.0,4.0,2800.0,26970
2219,11,0,32.0,4.0,2450.0,24800
2220,11,0,32.0,4.0,3000.0,28086
2221,11,0,16.0,4.0,4000.0,26288
2222,11,0,16.0,4.0,2700.0,25358
2223,11,0,16.0,4.0,2000.0,24800
2224,11,0,16.0,4.0,3200.0,23808
2225,11,0,32.0,4.0,2350.0,26660
2226,11,0,32.0,4.0,1600.0,22878
2227,11,0,16.0,4.0,2500.0,27528
2228,11,0,32.0,4.0,2910.0,27404
2229,11,0,32.0,4.0,2500.0,24924
2230,11,0,32.0,4.0,2000.0,25792
2231,11,0,32.0,4.0,1800.0,21576
2232,11,0,16.0,4.0,3500.0,28396
2233,11,0,32.0,4.0,2000.0,27528
2234,11,0,32.0,4.0,1980.0,25916
2235,11,0,16.0,4.0,2500.0,27652
2236,11,0,32.0,4.0,2100.0,27156
2237,11,0,16.0,4.0,2800.0,24800
2238,11,0,32.0,4.0,1500.0,21514
2239,11,0,16.0,4.0,2500.0,23870
2240,11,0,32.0,4.0,2000.0,26412
2241,11,0,16.0,4.0,2600.0,26598
2242,11,0,16.0,4.0,2000.0,24490
2243,11,0,16.0,4.0,2500.0,28954
2244,11,0,32.0,4.0,2500.0,28396
2245,11,0,16.0,4.0,1300.0,21266
2246,11,0,16.0,4.0,2500.0,23436
2247,11,0,32.0,4.0,2000.0,26846
2248,11,0,256.0,0.25,1030.0,26660
2249,11,0,16.0,4.0,2100.0,24924
2250,11,0,16.0,4.0,1400.0,21452
2251,11,0,1024.0,4.0,2200.0,25234
2252,11,0,16.0,4.0,3300.0,29078
2253,11,0,16.0,4.0,2400.0,27218
2254,11,0,32.0,4.0,2000.0,27156
2255,11,0,16.0,4.0,2000.0,23994
2256,11,0,16.0,4.0,1500.0,21762
2257,11,0,16.0,4.0,2000.0,25110
2258,11,0,16.0,4.0,1700.0,23126
2259,11,0,16.0,4.0,2100.0,25048
2260,11,0,16.0,4.0,2000.0,26846
2261,11,0,16.0,4.0,2200.0,25358
2262,11,0,16.0,4.0,1800.0,25296
2263,11,0,16.0,4.0,1850.0,24118
2264,11,0,16.0,4.0,1500.0,24304
2265,11,0,16.0,4.0,1500.0,24366
2266,11,0,16.0,4.0,2500.0,24304
2267,11,0,16.0,4.0,1500.0,24118
2268,11,0,16.0,4.0,1500.0,22630
2269,11,0,16.0,4.0,2000.0,21328
2270,11,0,32.0,4.0,7000.0,28768
2271,11,0,32.0,4.0,8000.0,29636
2272,11,0,32.0,4.0,4700.0,27466
2273,11,0,16.0,4.0,6000.0,29388
2274,11,0,16.0,4.0,5300.0,30008
2275,11,0,16.0,4.0,6400.0,30690
2276,11,0,16.0,4.0,6400.0,30628
2277,11,0,32.0,4.0,4000.0,26288
2278,11,0,16.0,4.0,3200.0,26102
2279,11,0,32.0,4.0,4700.0,27032
2280,11,0,16.0,4.0,3200.0,24428
2281,11,0,32.0,4.0,3200.0,24924
2282,11,0,16.0,4.0,3000.0,25854
2283,11,0,64.0,4.0,3500.0,28768
2284,11,0,32.0,4.0,2500.0,24986
2285,11,0,16.0,4.0,2000.0,24676
2286,11,0,32.0,4.0,2500.0,25110
2287,11,0,32.0,4.0,2000.0,24428
2288,11,0,32.0,0.25,2500.0,18166
2289,11,0,16.0,4.0,2500.0,19530
2290,11,0,16.0,4.0,2500.0,21700
2291,11,0,16.0,4.0,2500.0,26350
2292,11,0,32.0,4.0,2500.0,24428
2293,11,0,128.0,0.25,2500.0,22382
2294,11,0,32.0,4.0,2500.0,22940
2295,11,0,32.0,4.0,2500.0,22506
2296,11,0,16.0,4.0,2820.0,26040
2297,11,0,32.0,4.0,2500.0,22258
2298,11,0,32.0,4.0,2500.0,24738
2299,11,0,32.0,4.0,2500.0,25358
2300,11,0,16.0,4.0,2500.0,23188
2301,11,0,16.0,4.0,2400.0,26908
2302,11,0,16.0,4.0,2500.0,27466
2303,11,0,32.0,4.0,2500.0,22692
2304,11,0,16.0,4.0,2050.0,27590
2305,11,0,32.0,4.0,2500.0,24862
2306,11,0,16.0,4.0,2500.0,23436
2307,11,0,32.0,4.0,2500.0,24862
2308,11,0,16.0,4.0,2500.0,23560
2309,11,0,32.0,4.0,2500.0,24986
2310,11,0,16.0,4.0,2500.0,26784
2311,11,0,16.0,4.0,2500.0,24118
2312,11,0,16.0,4.0,2500.0,22816
2313,11,0,32.0,4.0,2500.0,24118
2314,11,0,32.0,4.0,2500.0,26412
2315,11,0,32.0,4.0,2100.0,23436
2316,11,0,32.0,4.0,2100.0,22630
2317,11,0,16.0,4.0,2100.0,21390
2318,11,0,32.0,4.0,2100.0,24180
2319,11,0,32.0,4.0,2100.0,24304
2320,11,0,64.0,0.25,2100.0,12586
2321,11,0,32.0,4.0,2100.0,24986
2322,11,0,32.0,4.0,2100.0,25482
2323,11,0,16.0,4.0,2100.0,23746
2324,11,0,32.0,0.25,2100.0,14384
2325,11,0,512.0,0.25,2100.0,19220
2326,11,0,32.0,4.0,2100.0,26102
2327,11,0,128.0,0.25,2100.0,14818
2328,11,0,16.0,4.0,2100.0,23374
2329,11,0,16.0,4.0,2500.0,26288
2330,11,0,16.0,4.0,2100.0,25854
2331,11,0,16.0,4.0,2300.0,24924
2332,11,0,16.0,4.0,2100.0,25978
2333,11,0,16.0,4.0,2100.0,23250
2334,11,0,64.0,0.25,2100.0,19902
2335,11,0,512.0,0.25,2100.0,19406
2336,11,0,16.0,4.0,2100.0,25048
2337,11,0,32.0,4.0,2100.0,22568
2338,11,0,16.0,4.0,2100.0,20708
2339,11,0,16.0,4.0,2100.0,22506
2340,11,0,16.0,4.0,2100.0,23932
2341,11,0,16.0,4.0,2100.0,22878
2342,11,0,16.0,4.0,2100.0,25854
2343,11,0,32.0,4.0,2000.0,26784
2344,11,0,16.0,4.0,2000.0,27962
2345,11,0,16.0,4.0,2000.0,25048
2346,11,0,16.0,4.0,2000.0,25172
2347,11,0,16.0,4.0,2000.0,23064
2348,11,0,64.0,4.0,4000.0,32984
2349,11,0,64.0,4.0,4000.0,26908
2350,1,0,64.0,4.0,3500.0,29946
2351,1,0,128.0,4.0,3500.0,30938
2352,1,0,16.0,4.0,4230.0,26846
2353,1,0,64.0,4.0,4230.0,28582
2354,1,0,128.0,4.0,3410.0,28892
2355,0,0,1024.0,4.0,4100.0,34472
2356,0,0,128.0,4.0,3400.0,34410
2357,0,0,256.0,4.0,3100.0,29326
2358,0,0,512.0,4.0,4380.0,37014
2359,0,0,32.0,4.0,2600.0,24118
2360,0,0,128.0,4.0,5000.0,28458
2361,0,0,64.0,4.0,5000.0,28396
2362,0,0,32.0,4.0,3400.0,26226
2363,0,0,128.0,4.0,3700.0,31620
2364,0,0,128.0,4.0,4500.0,32488
2365,0,0,128.0,4.0,3500.0,30132
2366,0,0,128.0,4.0,4000.0,29884
2367,0,0,64.0,4.0,3100.0,30256
2368,0,0,64.0,4.0,4000.0,29016
2369,0,0,32.0,4.0,4000.0,28768
2370,0,0,32.0,4.0,3400.0,27404
2371,0,0,128.0,4.0,7040.0,33170
2372,0,0,32.0,4.0,6150.0,30566
2373,0,0,32.0,4.0,7300.0,29822
2374,0,0,32.0,4.0,5000.0,28892
2375,0,0,64.0,4.0,7300.0,29946
2376,0,0,32.0,4.0,7300.0,27714
2377,0,0,64.0,4.0,3300.0,30318
2378,0,0,64.0,4.0,3800.0,30752
2379,0,0,128.0,4.0,3300.0,31744
2380,0,0,512.0,4.0,4000.0,35402
2381,0,0,64.0,4.0,3300.0,29946
2382,0,0,16.0,4.0,3300.0,27652
2383,0,0,32.0,4.0,3300.0,27528
2384,0,0,32.0,4.0,2600.0,25172
2385,0,0,64.0,4.0,3000.0,28024
2386,0,0,16.0,4.0,3300.0,26288
2387,0,0,16.0,4.0,2600.0,26288
2388,0,0,64.0,4.0,3700.0,31682
2389,0,0,64.0,4.0,3000.0,30752
2390,0,0,64.0,4.0,3500.0,29202
2391,0,0,64.0,4.0,3000.0,26970
2392,0,0,16.0,4.0,3000.0,26722
2393,0,0,64.0,4.0,3500.0,29326
2394,0,0,64.0,4.0,3000.0,30380
2395,0,0,32.0,4.0,3000.0,27590
2396,0,0,32.0,4.0,3300.0,27342
2397,0,0,64.0,4.0,3500.0,27094
2398,0,0,64.0,4.0,3000.0,31000
2399,0,0,16.0,4.0,2600.0,25978
2400,0,0,64.0,4.0,3500.0,29450
2401,0,0,32.0,4.0,3000.0,26908
2402,0,0,32.0,4.0,2000.0,23684
2403,0,0,16.0,4.0,4450.0,29512
2404,0,0,16.0,4.0,5000.0,29388
2405,0,0,32.0,4.0,3000.0,29884
2406,0,0,64.0,4.0,3300.0,30070
2407,0,0,64.0,4.0,3200.0,28334
2408,0,0,32.0,4.0,3300.0,29574
2409,0,0,32.0,4.0,3600.0,28520
2410,0,0,16.0,4.0,3600.0,29078
2411,0,0,16.0,4.0,3000.0,26846
2412,0,0,16.0,4.0,2400.0,26164
2413,0,0,16.0,4.0,1950.0,23622
2414,0,0,32.0,4.0,2050.0,24428
2415,0,0,64.0,4.0,3000.0,31558
2416,0,0,128.0,4.0,3500.0,30070
2417,0,0,64.0,4.0,2600.0,27962
2418,0,0,16.0,4.0,2800.0,25420
2419,0,0,32.0,4.0,3000.0,30690
2420,0,0,32.0,4.0,1500.0,21886
2421,0,0,64.0,4.0,3300.0,28148
2422,0,0,32.0,4.0,3600.0,30690
2423,0,0,32.0,4.0,3000.0,29326
2424,0,0,16.0,4.0,2350.0,26598
2425,0,0,32.0,4.0,2600.0,27342
2426,0,0,32.0,4.0,2600.0,24738
2427,0,0,64.0,4.0,3000.0,32798
2428,0,0,32.0,4.0,3300.0,28334
2429,0,0,16.0,4.0,3300.0,28706
2430,0,0,32.0,4.0,3300.0,28334
2431,0,0,16.0,4.0,2400.0,27156
2432,0,0,16.0,4.0,3300.0,28458
2433,0,0,32.0,4.0,1500.0,22258
2434,0,0,64.0,4.0,3500.0,34162
2435,0,0,64.0,4.0,3500.0,30938
2436,0,0,16.0,4.0,3000.0,26598
2437,0,0,16.0,4.0,2600.0,25048
2438,0,0,32.0,4.0,4000.0,27652
2439,0,0,16.0,4.0,2600.0,24366
2440,0,0,32.0,4.0,2600.0,25854
2441,0,0,32.0,4.0,2600.0,27032
2442,0,0,32.0,4.0,2200.0,26722
2443,0,0,32.0,4.0,4000.0,30442
2444,0,0,16.0,4.0,2600.0,25358
2445,0,0,32.0,4.0,3300.0,27962
2446,0,0,32.0,4.0,2600.0,27404
2447,0,0,32.0,4.0,5000.0,28148
2448,0,0,16.0,4.0,3300.0,25544
2449,0,0,16.0,4.0,3100.0,26660
2450,0,0,16.0,4.0,7300.0,29388
2451,0,0,32.0,4.0,4000.0,27962
2452,0,0,32.0,4.0,3000.0,28396
2453,0,0,32.0,4.0,3600.0,28086
2454,0,0,32.0,4.0,3600.0,29078
2455,0,0,32.0,4.0,3000.0,26164
2456,0,0,32.0,4.0,1500.0,22506
2457,0,0,16.0,4.0,5000.0,28396
2458,0,0,32.0,4.0,2050.0,24180
2459,0,0,32.0,4.0,4000.0,28706
2460,0,0,16.0,4.0,3300.0,30318
2461,0,0,16.0,4.0,2900.0,29202
2462,0,0,16.0,4.0,2300.0,26970
2463,0,0,32.0,4.0,2600.0,24614
2464,0,0,32.0,4.0,2600.0,25482
2465,0,0,32.0,4.0,3000.0,26350
2466,0,0,32.0,4.0,2600.0,25668
2467,0,0,32.0,4.0,2600.0,24056
2468,0,0,16.0,4.0,1900.0,23994
2469,0,0,32.0,4.0,3000.0,30628
2470,0,0,32.0,4.0,3000.0,28148
2471,0,0,32.0,4.0,3000.0,33170
2472,0,0,32.0,4.0,3000.0,32488
2473,0,0,32.0,4.0,3000.0,31434
2474,0,0,32.0,4.0,3000.0,30380
2475,0,0,16.0,4.0,2800.0,30504
2476,0,0,32.0,4.0,1900.0,23188
2477,0,0,32.0,4.0,1800.0,27962
2478,0,0,32.0,4.0,5870.0,26102
2479,0,0,32.0,4.0,4000.0,30876
2480,0,0,32.0,4.0,3050.0,27900
2481,0,0,32.0,4.0,3050.0,29636
